platform;game;date;category
14;34705;1516665600;0
6;35271;1433203200;0
3;35277;1468195200;0
3;35473;1448928000;0
6;35472;1453852800;0
6;35494;1438905600;0
14;35435;1440979200;0
3;35494;1438905600;0
6;35146;1435795200;0
6;35493;1433462400;0
3;35489;1438560000;0
6;35138;1462147200;0
3;35428;1466726400;0
14;35426;1430092800;0
6;35420;1435536000;0
14;35418;1433203200;0
6;35416;1431302400;0
3;35409;1445212800;0
3;35142;1470096000;0
6;35178;1432857600;0
6;35177;1442966400;0
14;35158;1434931200;0
6;35140;1437696000;0
6;35136;1432771200;0
6;35514;1433289600;0
6;35204;1438819200;0
14;35187;1433203200;0
6;35193;1468454400;0
3;35187;1433203200;0
6;35517;1447977600;0
3;35087;1433808000;0
6;35132;1456444800;0
3;35061;1439856000;0
14;35147;1447027200;0
6;35048;1479081600;0
14;35046;1468195200;0
6;35096;1437609600;0
14;35475;1429660800;0
6;35299;1467331200;0
3;35289;1437091200;0
6;35328;1431561600;0
3;35538;1427760000;0
3;35532;1427414400;0
3;35463;1430438400;0
6;35457;1486944000;0
6;35445;1428883200;0
6;35116;1433462400;0
6;35536;1429228800;0
14;35113;1435795200;0
6;35112;1435104000;0
14;35109;1438646400;0
14;35164;1436832000;0
3;35161;1439856000;0
14;35324;1438560000;0
130;35188;1551744000;0
6;35209;1442361600;0
6;35314;1442966400;0
6;35210;1546214400;2
14;35345;1435276800;0
14;35336;1436140800;0
6;35379;1466726400;0
6;35424;1430352000;0
6;35147;1447027200;0
14;35469;1429833600;0
3;35469;1429833600;0
14;35041;1460592000;0
14;35273;1435708800;0
14;35314;1442966400;0
6;35311;1432252800;0
6;35387;1430697600;0
6;35451;1432598400;0
14;35442;1434931200;0
6;35544;1429747200;0
6;35399;1432166400;0
14;35282;1537401600;0
49;35076;1521763200;0
6;35455;1435276800;0
14;35489;1438560000;0
6;35433;1429488000;0
6;35446;1442448000;0
6;35186;1456876800;0
49;35282;1577750400;2
3;35282;1537401600;0
14;35430;1489449600;0
6;35509;1427068800;0
6;35545;1438041600;0
14;35545;1438041600;0
3;35065;1433462400;0
14;35441;1430092800;0
14;35321;1433721600;0
6;35087;1433808000;0
6;35076;1461196800;0
6;35228;1433462400;0
14;35477;1432166400;0
6;35351;1431561600;0
6;35305;1430438400;0
6;35411;1435190400;0
6;35221;1431561600;0
6;35462;1432512000;0
3;35278;1432252800;0
6;35248;1447372800;0
6;35247;1438905600;0
6;35241;1433289600;0
6;35234;1457913600;0
6;35229;1442880000;0
6;35398;1440115200;0
6;35423;1429747200;0
6;35414;1456272000;0
6;35474;1430784000;0
6;35413;1448496000;0
3;35478;1431993600;0
14;35140;1437696000;0
3;35360;1433462400;0
6;35355;1430438400;0
3;35391;1432598400;0
6;35327;1437436800;0
6;35469;1429833600;0
6;35505;1399248000;0
6;35362;1458259200;0
6;35167;1432684800;0
6;35471;1429833600;0
6;35534;1440633600;0
3;35447;1443744000;0
6;35100;1444780800;0
14;35078;1435276800;0
14;35063;1433721600;0
6;35454;1429833600;0
39;35467;1383264000;0
6;35251;1526428800;0
3;35186;1456876800;0
6;35468;1555632000;0
14;35036;1459123200;0
14;35051;1467936000;0
14;35382;1430697600;0
6;35224;1452556800;0
14;35224;1452556800;0
14;35313;1438905600;0
3;35313;1438905600;0
6;35340;1457308800;0
6;35395;1431302400;0
6;35306;1431907200;0
14;35044;1433808000;0
6;35080;1436140800;0
3;35413;1448496000;0
6;35068;1449705600;0
6;35063;1433721600;0
14;35062;1433721600;0
14;35189;1435017600;0
6;35134;1435276800;0
6;35176;1442966400;0
14;35481;1427846400;0
6;35521;1433721600;0
14;35541;1427846400;0
3;35541;1427846400;0
6;35091;1527811200;0
3;35464;1429747200;0
14;35217;1432252800;0
6;35272;1432512000;0
3;35271;1433203200;0
6;35452;1447977600;0
6;35342;1459296000;0
3;35316;1436140800;0
6;35350;1474588800;0
3;35127;1546214400;2
6;35127;1546214400;2
14;35413;1448496000;0
6;35430;1489449600;0
3;35502;1467072000;0
14;35508;1399248000;0
6;35233;1443571200;0
14;35277;1468195200;0
3;35400;1438560000;0
6;35382;1430697600;0
6;35036;1459123200;0
6;35089;1433376000;0
3;35144;1438646400;0
6;35467;1444953600;0
6;35386;1429488000;0
6;35402;1433116800;0
6;35383;1431302400;0
6;35381;1433721600;0
6;35481;1427846400;0
6;35191;1436745600;0
6;35309;1433116800;0
6;35181;1546214400;2
6;35341;1429833600;0
6;35330;1435622400;0
3;35511;1457049600;0
6;35510;1427068800;0
14;35503;1399248000;0
6;35542;1441756800;0
14;35488;1429747200;0
14;35512;1461888000;0
6;35083;1470182400;0
3;35059;1433462400;0
14;35279;1439769600;0
6;35336;1436140800;0
3;35140;1437696000;0
6;35090;1450224000;0
6;35060;1439856000;0
6;35174;1433376000;0
6;35163;1432252800;0
6;35125;1446076800;0
6;35143;1452211200;0
6;35301;1436918400;0
6;35292;1438732800;0
6;35120;1433289600;0
6;35267;1474502400;0
3;35265;1410912000;0
6;35261;1433116800;0
6;35307;1458604800;0
6;35338;1430179200;0
6;35378;1464220800;0
6;35427;1430092800;0
3;35053;1440028800;0
6;35492;1428537600;0
6;35043;1438128000;0
3;35041;1460592000;0
6;35099;1439942400;0
6;35114;1443657600;0
6;35109;1438646400;0
6;35108;1446768000;0
6;35128;1433376000;0
14;35525;1431302400;0
14;35152;1444176000;0
3;35118;1432771200;0
6;35151;1436486400;0
6;35150;1457049600;0
6;35213;1443139200;0
6;35368;1440979200;0
6;35367;1443657600;0
6;35359;1433376000;0
6;35394;1436486400;0
6;35401;1430438400;0
6;35498;1429488000;0
14;35401;1430438400;0
6;35385;1429488000;0
6;35465;1431043200;0
6;35464;1429747200;0
6;35456;1440720000;0
6;35389;1466035200;0
6;35239;1458086400;0
6;35422;1464048000;0
6;35168;1440115200;0
3;35168;1440115200;0
6;35064;1464307200;0
6;35101;1436918400;0
6;35222;1435190400;0
6;35231;1438819200;0
3;35273;1435708800;0
3;35301;1436918400;0
3;35322;1433116800;0
6;35442;1434931200;0
3;35040;1439510400;0
14;35077;1443484800;0
3;35077;1443484800;0
6;35211;1435017600;0
3;35209;1442361600;0
6;35543;1427846400;0
6;35528;1428278400;0
6;35072;1437004800;0
6;35122;1442275200;0
14;35493;1433462400;0
3;35191;1436745600;0
6;35220;1462752000;0
14;35163;1432252800;0
6;35484;1432512000;0
48;35282;1577750400;2
6;35352;1430092800;0
14;35276;1436918400;0
6;35337;1438300800;0
6;35333;1431475200;0
6;35440;1440979200;0
6;35435;1440979200;0
6;35093;1495152000;0
14;35199;1442275200;0
6;35203;1464307200;0
6;35540;1429228800;0
6;35532;1427414400;0
14;35172;1436486400;0
6;35162;1433894400;0
6;35055;1480636800;0
6;35349;1432512000;0
6;35315;1434672000;0
6;35393;1430092800;0
6;35129;1438646400;0
6;35236;1432252800;0
6;35364;1432080000;0
6;35405;1429488000;0
6;35432;1431302400;0
14;35494;1438905600;0
6;35487;1429747200;0
6;35527;1430265600;0
6;35187;1433203200;0
6;35226;1431648000;0
6;35439;1428537600;0
6;35480;1432080000;0
6;35523;1429228800;0
6;35392;1429833600;0
6;35380;1429488000;0
14;35409;1445212800;0
49;35361;1515715200;0
6;35265;1410912000;0
34;35265;;7
6;35518;1427155200;0
14;35265;1410912000;0
6;35512;1461888000;0
6;35106;1444003200;0
6;35111;1446681600;0
6;35326;1458259200;0
14;35421;1438214400;0
6;35318;1430784000;0
6;35308;1431388800;0
14;35470;1429833600;0
3;35529;1427932800;0
6;35490;1441065600;0
14;35252;1436400000;0
6;35077;1443484800;0
6;35067;1484870400;0
6;35277;1468195200;0
6;35065;1433462400;0
6;35415;1484611200;0
6;35105;1495670400;0
14;35099;1439942400;0
6;35094;1437523200;0
3;35081;1446681600;0
6;35296;1431388800;0
6;35066;1466553600;0
6;35161;1439856000;0
6;35447;1443744000;0
6;35436;1429833600;0
6;35482;1429574400;0
6;35316;1436140800;0
3;35518;1427155200;0
14;35331;1477612800;0
6;35495;1443744000;0
6;35377;1463529600;0
14;35148;1435190400;0
6;35331;1477612800;0
6;35370;1439856000;0
6;35366;1446163200;0
6;35283;1501113600;0
6;35149;1435622400;0
14;35227;1442188800;0
6;35371;1497571200;0
6;35152;1444176000;0
6;35142;1470096000;0
6;35118;1432771200;0
6;35269;1431475200;0
6;35346;1432080000;0
6;35202;1432598400;0
6;35320;1440115200;0
6;35182;1437955200;0
6;35278;1432252800;0
6;35185;1432771200;0
6;35537;1438214400;0
6;35531;1481846400;0
6;35291;1439337600;0
3;35226;1431648000;0
14;35087;1433808000;0
6;35250;1438214400;0
6;35419;1460073600;0
6;35123;1433203200;0
6;35663;1435881600;0
3;35761;1439424000;0
6;35756;1424304000;0
3;35679;1433462400;0
6;35810;1426118400;0
6;35752;1435708800;0
34;35690;1432771200;0
14;35794;1424390400;0
6;35646;1426550400;0
3;35932;1427068800;0
14;35830;1426204800;0
3;35827;1437696000;0
6;35930;1426723200;0
14;35930;1426723200;0
6;35983;1423785600;0
6;35970;1496275200;0
6;35979;1429660800;0
6;35639;1427328000;0
14;35683;1427155200;0
6;35699;1430697600;0
14;35990;1423699200;0
3;35738;1441324800;0
6;35618;1455840000;0
3;36011;1423785600;0
3;36002;1420761600;0
6;35955;1433116800;0
6;35945;1420761600;0
6;36015;1420502400;0
14;35682;1453161600;0
14;36030;1419206400;0
3;35719;1425254400;0
14;36023;1433289600;0
6;35724;1430438400;0
6;35949;1421971200;0
3;35713;1432857600;0
6;35588;1432857600;0
6;35737;1427846400;1
6;35980;1440720000;0
3;35863;1431388800;0
6;35941;1425340800;0
3;35965;1430438400;0
14;36034;1426550400;0
6;35844;1516060800;0
3;35844;1516060800;0
14;35896;1427155200;0
14;35925;1425513600;0
6;35950;1425254400;0
6;35982;1420502400;0
6;35975;1422576000;0
14;35973;1461801600;0
3;36033;1432512000;0
3;35628;1440460800;0
6;35636;1426464000;0
6;35595;1426636800;0
6;35619;1426204800;0
6;35613;1426464000;0
14;35642;1433116800;0
14;35634;1430092800;0
6;35944;1458259200;0
6;35793;1433203200;0
14;35764;1424304000;0
14;35783;1546214400;2
14;35817;1436486400;0
6;35951;1422576000;0
3;35946;1422835200;0
14;35726;1424908800;0
6;35985;1437955200;0
6;35763;1424822400;0
14;35804;1422921600;0
14;36044;1513209600;0
6;35568;1436400000;0
6;35887;1427932800;0
14;35875;1426204800;0
3;35875;1426204800;0
14;35883;1441670400;0
6;35888;1427846400;0
6;35875;1426204800;0
6;35881;1423008000;0
14;35877;1423699200;0
6;35736;1431993600;0
14;35928;1561852800;4
6;35733;1431475200;0
6;35726;1424908800;0
3;35726;1424908800;0
14;35732;1424304000;0
6;35643;1439164800;0
6;35606;1474502400;0
14;35603;1489449600;0
6;35784;1427155200;0
6;35617;1443139200;0
14;35652;1427673600;0
14;35590;1439424000;0
6;35628;1440460800;0
3;35697;1431907200;0
6;35780;1456358400;0
6;35906;1426723200;0
14;35904;1432771200;0
12;35994;1451520000;2
6;35946;1422835200;0
14;35978;1420761600;0
3;35977;1421193600;0
14;36009;1441756800;0
6;35966;1433808000;0
6;35978;1420761600;0
48;35844;1516060800;0
6;36033;1432512000;0
6;36029;1420675200;0
14;36027;1455235200;0
14;35569;1432166400;0
3;36027;1455235200;0
3;35568;1436400000;0
3;35562;1430784000;0
14;35562;1430784000;0
6;35667;1433980800;0
14;35662;1437091200;0
6;35721;1430438400;0
6;35813;1426809600;0
6;35803;1465257600;0
6;35846;1424822400;0
14;35901;1422576000;0
6;35770;1443052800;0
6;36020;1424908800;0
6;35612;1426723200;0
14;35771;1443052800;0
6;35769;1425600000;0
6;35792;1448841600;0
130;35932;1554163200;0
6;35616;1435017600;0
49;36022;1571356800;0
3;35731;1428624000;0
6;35796;1424736000;0
6;35666;1430956800;0
48;36022;1571356800;0
130;36022;1571356800;0
3;36022;1537920000;0
14;35663;1435881600;0
6;35697;1431907200;0
6;35686;1428883200;0
3;35698;1439510400;0
14;35621;1431648000;0
6;35638;1446768000;0
6;35786;1423008000;0
6;35778;1438214400;0
14;35841;1498867200;1
6;35840;1422835200;0
6;35831;1425513600;0
6;35754;1430352000;0
6;35827;1437696000;0
14;35859;1427760000;0
6;35836;1428537600;0
92;36044;1513209600;0
6;35877;1423699200;0
14;35959;1423785600;0
6;35988;1490918400;3
6;36016;1424304000;0
6;36012;1420588800;0
6;36005;1421712000;0
14;36005;1421712000;0
3;36030;1419206400;0
6;36026;1425254400;0
14;36026;1425254400;0
6;35675;1429747200;0
6;35573;1433462400;0
6;35673;1424995200;0
14;35858;1459382400;0
6;35924;1452643200;0
6;35856;1423699200;0
14;35647;1426032000;0
14;35684;1432166400;0
14;35680;1433376000;0
6;35677;1428537600;0
14;35677;1428537600;0
6;35645;1427068800;0
3;35718;1461110400;0
14;35690;1432771200;0
14;35964;1424995200;0
6;35679;1433462400;0
6;36044;1513209600;0
14;35673;1424995200;0
6;35706;1429142400;0
6;36021;1419292800;0
6;35991;1546214400;2
34;35783;1546214400;2
39;35838;1425427200;0
39;35783;1546214400;2
3;35725;1431648000;0
3;35959;1423785600;0
3;35883;1441670400;0
6;36001;1420156800;0
6;35567;1478822400;0
3;35567;1478822400;0
6;35566;1440115200;0
3;35565;1441929600;0
3;36043;1466640000;0
6;35920;1443139200;0
6;35632;1440115200;0
6;35839;1432771200;0
6;35837;1425340800;0
14;35834;1427241600;0
6;35833;1422316800;0
3;35865;1432598400;0
6;35853;1421884800;0
6;35870;1422921600;0
6;35977;1421193600;0
14;35696;1425254400;0
14;35574;1444348800;0
6;35908;1422489600;0
6;35902;1429142400;0
6;35869;1453334400;0
14;35884;1422921600;0
6;35915;1424649600;0
6;35744;1445817600;0
6;35702;1428278400;0
14;35654;1438300800;0
6;35665;1438905600;0
6;35678;1435017600;0
14;35674;1458086400;0
3;35867;1423008000;0
14;35897;1426809600;0
6;35971;1420416000;0
14;35953;1428624000;0
6;35952;1446681600;0
6;35957;1429747200;0
6;35995;1423094400;0
6;35760;1423440000;0
14;35753;1452211200;0
6;35653;1509408000;0
14;35653;1509408000;0
6;35927;1423440000;0
6;35931;1421366400;0
6;35631;1436227200;0
6;35630;1456790400;0
6;35652;1427673600;0
3;35640;1427932800;0
6;35747;1436227200;0
6;35795;1424908800;0
14;35777;1427241600;0
6;35757;1428019200;0
6;35889;1445212800;0
14;35874;1423180800;0
6;35748;1424649600;0
3;35581;1438041600;0
6;35580;1427932800;0
14;35552;1399248000;0
14;35607;1426204800;0
6;35604;1439942400;0
14;35567;1478822400;0
6;35574;1444348800;0
14;35568;1436400000;0
3;35957;1429747200;0
6;36041;1424995200;0
6;35739;1445558400;0
14;35723;1424304000;0
6;35603;1400371200;0
6;35602;1425945600;0
6;35865;1432598400;0
6;35771;1443052800;0
3;35990;1423699200;0
6;35984;1423785600;0
6;36055;1421366400;0
14;35738;1441324800;0
14;35600;1435276800;0
6;35907;1459814400;0
14;35965;1430438400;0
6;35593;1430438400;0
6;35572;1546214400;2
14;35613;1426464000;0
3;35887;1427932800;0
6;35600;1435276800;0
3;35559;1429747200;0
6;35583;1470614400;0
6;35713;1432857600;0
6;35687;1439251200;0
6;35700;1429833600;0
6;35743;1473379200;0
3;35683;1427155200;0
6;35719;1425254400;0
6;35729;1448236800;0
6;35762;1424822400;0
6;35850;1424304000;0
3;35931;1421366400;0
14;35730;1424044800;0
6;36025;1450656000;0
14;35588;1432857600;0
6;35587;1429056000;0
6;35586;1452556800;0
14;35584;1440720000;0
6;36018;1438732800;0
6;35563;1429142400;0
14;36015;1420502400;0
14;35960;1430179200;0
3;35817;1436486400;0
6;35822;1422403200;0
6;35917;1422316800;0
3;36007;1431302400;0
6;36045;1419379200;0
3;36054;1463529600;0
3;35604;1439942400;0
14;35601;1438214400;0
3;35630;1456790400;0
6;35672;1427414400;0
6;35656;1433721600;0
6;35633;1429056000;0
6;35597;1433203200;0
14;35827;1437696000;0
3;35823;1468972800;0
3;35861;1442448000;0
14;35849;1435881600;0
6;35607;1426204800;0
14;36049;1433376000;0
6;35674;1458086400;0
6;35774;1449532800;0
6;35815;1446076800;0
6;35923;1421625600;0
6;35641;1430352000;0
6;35579;1436745600;0
3;35744;1445817600;0
6;35783;1546214400;2
6;35976;1429056000;0
6;36036;1443052800;0
6;35693;1426032000;0
6;35689;1436918400;0
6;35605;1428278400;0
3;35901;1422576000;0
6;35804;1422921600;0
6;35799;1465171200;0
6;35900;1432857600;0
3;35897;1426809600;0
6;35896;1427155200;0
6;35561;1440115200;0
6;35558;1435104000;0
6;35555;1439769600;0
6;35554;1432684800;0
6;36002;1420761600;0
6;35863;1431388800;0
14;35860;1422835200;0
6;35847;1430265600;0
6;35622;1430697600;0
6;35610;1451952000;0
6;35873;1429142400;0
6;36028;1421107200;0
3;35711;1433116800;0
6;35996;1424390400;0
6;35668;1432512000;0
6;35937;1423785600;0
14;35891;1422921600;0
14;35765;1425340800;0
6;35843;1424995200;0
6;35830;1426204800;0
6;35826;1498867200;1
6;35861;1442448000;0
14;35934;1534377600;0
6;35934;1534377600;0
6;35725;1431648000;0
6;35767;1433203200;0
6;35876;1427932800;0
6;35659;1443484800;0
6;35658;1449532800;0
14;36003;1421366400;0
14;35745;1431907200;0
14;35844;1516060800;0
3;35588;1432857600;0
6;35854;1427414400;0
6;35711;1433116800;0
6;35730;1424044800;0
3;35803;1465257600;0
3;35804;1422921600;0
6;35940;1449446400;0
6;35590;1439424000;0
14;35699;1430697600;0
49;36544;1526947200;0
48;36300;1549929600;0
165;36300;1549929600;0
48;36279;1532995200;0
14;36626;1504224000;0
46;36626;;7
6;36165;1420416000;0
6;36061;1423180800;0
3;36114;1457568000;0
3;36079;1417392000;0
3;36123;1438732800;0
14;36066;1429574400;0
6;36121;1430784000;0
14;36367;1490832000;0
6;36160;1423699200;0
14;36158;1441238400;0
6;36183;1416182400;0
6;36331;1472083200;0
6;36343;1425427200;0
6;36437;1455148800;0
6;36420;1434326400;0
6;36394;1458864000;0
6;36392;1422835200;0
6;36126;1467244800;4
6;36200;1454457600;0
6;36224;1417564800;0
6;36206;1414368000;0
3;36220;1414368000;0
6;36116;1425513600;0
14;36265;1406246400;0
6;36258;1430352000;0
6;36410;1398816000;0
6;36278;1463097600;0
6;36317;1411603200;0
6;36253;1458691200;0
14;36293;1437350400;0
6;36407;1476662400;0
6;36178;1428624000;0
6;36184;1417651200;0
6;36427;1398297600;0
3;36412;1404777600;0
6;36252;1412294400;0
6;36266;1487548800;0
6;36231;1476921600;0
14;36135;1422576000;0
6;36081;1433721600;0
6;36080;1421280000;0
14;36131;1428537600;0
3;36131;1428537600;0
6;36140;1418774400;0
6;36189;1417132800;0
14;36088;1422489600;0
14;36083;1431388800;0
6;36124;1418688000;0
6;36167;1428364800;0
163;36615;1496534400;0
14;36186;1447632000;0
130;36544;1528761600;0
6;36333;1397088000;0
14;36363;1405641600;0
6;36496;1494374400;0
6;36417;1412553600;0
6;36397;1420761600;0
6;36396;1475798400;0
6;36157;1418774400;0
6;36181;1415836800;0
14;36396;1475798400;0
6;36526;1504224000;1
48;36551;1509062400;0
14;36332;1421884800;0
130;36504;;7
14;36145;1422835200;0
130;36422;1552608000;0
6;36133;1416873600;0
48;36240;1577750400;2
6;36381;1396915200;0
14;36361;1399852800;0
6;36569;1496188800;0
3;36531;1495584000;0
49;36240;1577750400;2
14;36160;1423699200;0
6;36298;1417737600;0
14;36327;1453161600;0
14;36124;1418688000;0
6;36611;1497484800;0
3;36089;1422489600;0
6;36152;1428624000;0
6;36212;1423699200;0
6;36476;1609372800;2
3;36476;1609372800;2
48;36476;1609372800;2
6;36209;1413417600;0
92;36476;1569801600;5
49;36476;1609372800;2
130;36476;1609372800;2
14;36330;1457395200;0
6;36367;1490832000;0
6;36444;1400630400;0
14;36062;1491350400;0
14;36342;1430438400;0
14;36378;1462233600;0
3;36376;1469059200;0
3;36480;1494201600;0
14;36060;1422576000;0
6;36112;1420761600;0
6;36159;1447632000;0
14;36205;1481673600;0
6;36240;1414627200;0
6;36617;1577750400;2
6;36440;1396828800;0
3;36262;1452729600;0
3;36273;1404864000;0
6;36322;1399507200;0
14;36617;1577750400;2
14;36408;1393286400;0
6;36395;1416268800;0
6;36389;1391731200;0
14;36452;1504224000;0
6;36372;1398211200;0
130;36534;1516665600;0
6;36237;1411689600;0
6;36205;1481673600;0
6;36484;1496966400;0
6;36311;1508544000;0
6;36236;1411084800;0
6;36235;1411084800;0
3;36098;1443052800;0
